Temp , Taille , ex , num
(16:29:53.093)  ,    836306 ,  23 , 9723
(16:29:53.120)  ,    836392 ,  26 , 9724
(16:29:53.142)  ,    836478 ,  21 , 9725
(16:29:53.166)  ,    836564 ,  22 , 9726
(16:29:53.188)  ,    836650 ,  19 , 9727
(16:29:53.210)  ,    836736 ,  24 , 9728
(16:29:53.232)  ,    836822 ,  26 , 9729
(16:29:53.256)  ,    836908 ,  19 , 9730
(16:29:53.281)  ,    836994 ,  20 , 9731
(16:29:53.304)  ,    837080 ,  19 , 9732
(16:29:53.326)  ,    837166 ,  23 , 9733
(16:29:53.349)  ,    837252 ,  27 , 9734
(16:29:53.372)  ,    837338 ,  22 , 9735
(16:29:53.394)  ,    837424 ,  23 , 9736
(16:29:53.419)  ,    837510 ,  34 , 9737
(16:29:53.445)  ,    837596 ,  20 , 9738
(16:29:53.469)  ,    837682 ,  17 , 9739
(16:29:53.492)  ,    837768 ,  24 , 9740
(16:29:53.516)  ,    837854 ,  19 , 9741
(16:29:53.540)  ,    837940 ,  39 , 9742
(16:29:53.563)  ,    838026 ,  24 , 9743
(16:29:53.585)  ,    838112 ,  31 , 9744
(16:29:53.610)  ,    838198 ,  30 , 9745
(16:29:53.636)  ,    838284 ,  30 , 9746
(16:29:53.659)  ,    838370 ,  25 , 9747
(16:29:53.683)  ,    838456 ,  20 , 9748
(16:29:53.705)  ,    838542 ,  21 , 9749
(16:29:53.728)  ,    838628 ,  23 , 9750
(16:29:53.752)  ,    838714 ,  29 , 9751
(16:29:53.775)  ,    838800 ,  37 , 9752
(16:29:53.799)  ,    838886 ,  24 , 9753
(16:29:53.824)  ,    838972 ,  19 , 9754
(16:29:53.847)  ,    839058 ,  24 , 9755
(16:29:53.868)  ,    839144 ,  30 , 9756
(16:29:53.890)  ,    839230 ,  25 , 9757
(16:29:53.914)  ,    839316 ,  21 , 9758
(16:29:53.938)  ,    839402 ,  27 , 9759
(16:29:53.960)  ,    839488 ,  21 , 9760
(16:29:53.986)  ,    839574 ,  26 , 9761
(16:29:54.008)  ,    839660 ,  24 , 9762
(16:29:54.033)  ,    839746 ,  23 , 9763
(16:29:54.056)  ,    839832 ,  22 , 9764
(16:29:54.081)  ,    839918 ,  13 , 9765
(16:29:54.103)  ,    840004 ,  26 , 9766
(16:29:54.126)  ,    840090 ,  23 , 9767
(16:29:54.150)  ,    840176 ,   8 , 9768
(16:29:54.173)  ,    840262 ,  22 , 9769
(16:29:54.197)  ,    840348 ,  21 , 9770
(16:29:54.222)  ,    840434 ,  25 , 9771
(16:29:54.244)  ,    840520 ,  20 , 9772
(16:29:54.268)  ,    840606 ,  30 , 9773
(16:29:54.290)  ,    840692 ,  24 , 9774
(16:29:54.313)  ,    840778 ,  29 , 9775
(16:29:54.338)  ,    840864 ,  23 , 9776
(16:29:54.360)  ,    840950 ,  20 , 9777
(16:29:54.383)  ,    841036 ,  22 , 9778
(16:29:54.407)  ,    841122 ,  20 , 9779
(16:29:54.431)  ,    841208 ,  18 , 9780
(16:29:54.453)  ,    841294 ,  24 , 9781
(16:29:54.475)  ,    841380 ,  22 , 9782
(16:29:54.498)  ,    841466 ,  23 , 9783
(16:29:54.523)  ,    841552 ,  24 , 9784
(16:29:54.547)  ,    841638 ,  26 , 9785
(16:29:54.569)  ,    841724 ,  24 , 9786
(16:29:54.591)  ,    841810 ,  24 , 9787
(16:29:54.615)  ,    841896 ,  26 , 9788
(16:29:54.638)  ,    841982 ,  27 , 9789
(16:29:54.660)  ,    842068 ,  21 , 9790
(16:29:54.683)  ,    842154 ,  21 , 9791
(16:29:54.707)  ,    842240 ,  13 , 9792
(16:29:54.731)  ,    842326 ,  25 , 9793
(16:29:54.754)  ,    842412 ,  20 , 9794
(16:29:54.775)  ,    842498 ,  28 , 9795
(16:29:54.800)  ,    842584 ,  17 , 9796
(16:29:54.823)  ,    842670 ,  22 , 9797
(16:29:54.845)  ,    842756 ,  22 , 9798
(16:29:54.869)  ,    842842 ,  28 , 9799
(16:29:54.894)  ,    842928 ,  23 , 9800
(16:29:54.917)  ,    843014 ,  23 , 9801
(16:29:54.940)  ,    843100 ,  22 , 9802
(16:29:54.962)  ,    843186 ,  19 , 9803
(16:29:54.988)  ,    843272 ,  20 , 9804
(16:29:55.010)  ,    843358 ,  24 , 9805
(16:29:55.033)  ,    843444 ,  25 , 9806
(16:29:55.058)  ,    843530 ,  25 , 9807
(16:29:55.081)  ,    843616 ,  27 , 9808
(16:29:55.104)  ,    843702 ,  22 , 9809
(16:29:55.127)  ,    843788 ,  26 , 9810
(16:29:55.153)  ,    843874 ,  21 , 9811
(16:29:55.175)  ,    843960 ,  21 , 9812
(16:29:55.198)  ,    844046 ,  23 , 9813
(16:29:55.222)  ,    844132 ,  24 , 9814
(16:29:55.246)  ,    844218 ,  26 , 9815
(16:29:55.269)  ,    844304 ,  25 , 9816
(16:29:55.292)  ,    844390 ,  25 , 9817
(16:29:55.316)  ,    844476 ,  25 , 9818
(16:29:55.341)  ,    844562 ,  20 , 9819
(16:29:55.365)  ,    844648 ,  19 , 9820
(16:29:55.390)  ,    844734 ,  21 , 9821
(16:29:55.414)  ,    844820 ,  24 , 9822
(16:29:55.437)  ,    844906 ,  30 , 9823
(16:29:55.459)  ,    844992 ,  23 , 9824
(16:29:55.482)  ,    845078 ,  23 , 9825
(16:29:55.506)  ,    845164 ,  26 , 9826
(16:29:55.528)  ,    845250 ,  29 , 9827
(16:29:55.551)  ,    845336 ,  27 , 9828
(16:29:55.576)  ,    845422 ,  24 , 9829
(16:29:55.600)  ,    845508 ,  25 , 9830
(16:29:55.623)  ,    845594 ,  24 , 9831
(16:29:55.646)  ,    845680 ,  25 , 9832
(16:29:55.670)  ,    845766 ,  23 , 9833
(16:29:55.691)  ,    845852 ,  26 , 9834
(16:29:55.714)  ,    845938 ,  30 , 9835
(16:29:55.737)  ,    846024 ,  21 , 9836
(16:29:55.760)  ,    846110 ,  28 , 9837
(16:29:55.786)  ,    846196 ,  21 , 9838
(16:29:55.810)  ,    846282 ,  21 , 9839
(16:29:55.834)  ,    846368 ,  33 , 9840
(16:29:55.857)  ,    846454 ,  19 , 9841
(16:29:55.880)  ,    846540 ,  18 , 9842
(16:29:55.903)  ,    846626 ,  24 , 9843
(16:29:55.926)  ,    846712 ,  23 , 9844
(16:29:55.948)  ,    846798 ,  26 , 9845
(16:29:55.971)  ,    846884 ,  26 , 9846
(16:29:55.997)  ,    846970 ,  23 , 9847
(16:29:56.020)  ,    847056 ,  25 , 9848
(16:29:56.043)  ,    847142 ,  22 , 9849
(16:29:56.067)  ,    847228 ,  20 , 9850
(16:29:56.090)  ,    847314 ,  19 , 9851
(16:29:56.112)  ,    847400 ,  23 , 9852
(16:29:56.135)  ,    847486 ,  25 , 9853
(16:29:56.159)  ,    847572 ,  28 , 9854
(16:29:56.182)  ,    847658 ,  25 , 9855
(16:29:56.204)  ,    847744 ,  25 , 9856
(16:29:56.229)  ,    847830 ,  28 , 9857
(16:29:56.252)  ,    847916 ,  21 , 9858
(16:29:56.275)  ,    848002 ,  26 , 9859
(16:29:56.299)  ,    848088 ,  19 , 9860
(16:29:56.322)  ,    848174 ,  25 , 9861
(16:29:56.348)  ,    848260 ,  18 , 9862
(16:29:56.370)  ,    848346 ,  21 , 9863
(16:29:56.393)  ,    848432 ,  23 , 9864
(16:29:56.417)  ,    848518 ,  30 , 9865
(16:29:56.441)  ,    848604 ,  21 , 9866
(16:29:56.466)  ,    848690 ,  14 , 9867
(16:29:56.496)  ,    848776 ,  39 , 9868
(16:29:56.522)  ,    848862 ,  33 , 9869
(16:29:56.543)  ,    848948 ,  19 , 9870
(16:29:56.569)  ,    849034 ,  21 , 9871
(16:29:56.591)  ,    849120 ,  20 , 9872
(16:29:56.615)  ,    849206 ,  21 , 9873
(16:29:56.639)  ,    849292 ,  34 , 9874
(16:29:56.661)  ,    849378 ,  23 , 9875
(16:29:56.683)  ,    849464 ,  35 , 9876
(16:29:56.706)  ,    849550 ,  23 , 9877
(16:29:56.731)  ,    849636 ,  24 , 9878
(16:29:56.756)  ,    849722 ,  21 , 9879
(16:29:56.781)  ,    849808 ,  19 , 9880
(16:29:56.807)  ,    849894 ,  21 , 9881
(16:29:56.830)  ,    849980 ,  24 , 9882
(16:29:56.852)  ,    850066 ,  28 , 9883
(16:29:56.873)  ,    850152 ,  22 , 9884
(16:29:56.897)  ,    850238 ,  25 , 9885
(16:29:56.920)  ,    850324 ,  21 , 9886
(16:29:56.942)  ,    850410 ,  23 , 9887
(16:29:56.966)  ,    850496 ,  24 , 9888
(16:29:56.992)  ,    850582 ,  22 , 9889
(16:29:57.017)  ,    850668 ,  29 , 9890
(16:29:57.043)  ,    850754 ,  23 , 9891
(16:29:57.066)  ,    850840 ,  25 , 9892
(16:29:57.089)  ,    850926 ,  23 , 9893
(16:29:57.111)  ,    851012 ,  24 , 9894
(16:29:57.134)  ,    851098 ,  34 , 9895
(16:29:57.157)  ,    851184 ,  19 , 9896
(16:29:57.179)  ,    851270 ,  21 , 9897
(16:29:57.202)  ,    851356 ,  25 , 9898
(16:29:57.227)  ,    851442 ,  26 , 9899
(16:29:57.250)  ,    851528 ,  23 , 9900
(16:29:57.273)  ,    851614 ,  24 , 9901
(16:29:57.298)  ,    851700 ,  20 , 9902
(16:29:57.324)  ,    851786 ,  25 , 9903
(16:29:57.346)  ,    851872 ,  24 , 9904
(16:29:57.369)  ,    851958 ,  25 , 9905
(16:29:57.391)  ,    852044 ,  22 , 9906
(16:29:57.415)  ,    852130 ,  19 , 9907
(16:29:57.437)  ,    852216 ,  23 , 9908
(16:29:57.462)  ,    852302 ,  23 , 9909
(16:29:57.486)  ,    852388 ,  26 , 9910
(16:29:57.508)  ,    852474 ,  20 , 9911
(16:29:57.531)  ,    852560 ,  21 , 9912
(16:29:57.554)  ,    852646 ,  36 , 9913
(16:29:57.576)  ,    852732 ,  19 , 9914
(16:29:57.601)  ,    852818 ,  29 , 9915
(16:29:57.625)  ,    852904 ,  23 , 9916
(16:29:57.666)  ,    852990 ,  33 , 9917
(16:29:57.702)  ,    853076 ,  41 , 9918
(16:29:57.774)  ,    853162 ,  34 , 9919
(16:29:57.812)  ,    853248 ,  43 , 9920
(16:29:57.848)  ,    853334 ,  49 , 9921
(16:29:57.884)  ,    853420 ,  37 , 9922
(16:29:57.918)  ,    853506 ,  45 , 9923
(16:29:57.953)  ,    853592 ,  35 , 9924
(16:29:57.983)  ,    853678 ,  34 , 9925
(16:29:58.007)  ,    853764 ,  23 , 9926
(16:29:58.029)  ,    853850 ,  26 , 9927
(16:29:58.054)  ,    853936 ,  19 , 9928
(16:29:58.081)  ,    854022 ,  26 , 9929
(16:29:58.105)  ,    854108 ,  29 , 9930
(16:29:58.128)  ,    854194 ,  20 , 9931
(16:29:58.153)  ,    854280 ,  29 , 9932
(16:29:58.175)  ,    854366 ,  19 , 9933
(16:29:58.198)  ,    854452 ,  25 , 9934
(16:29:58.220)  ,    854538 ,  26 , 9935
(16:29:58.243)  ,    854624 ,  23 , 9936
(16:29:58.266)  ,    854710 ,  26 , 9937
(16:29:58.288)  ,    854796 ,  17 , 9938
(16:29:58.310)  ,    854882 ,  20 , 9939
(16:29:58.332)  ,    854968 ,  21 , 9940
(16:29:58.353)  ,    855054 ,  21 , 9941
(16:29:58.377)  ,    855140 ,  24 , 9942
(16:29:58.405)  ,    855226 ,  17 , 9943
(16:29:58.427)  ,    855312 ,  28 , 9944
(16:29:58.450)  ,    855398 ,  36 , 9945
(16:29:58.475)  ,    855484 ,  34 , 9946
(16:29:58.499)  ,    855570 ,  21 , 9947
(16:29:58.521)  ,    855656 ,  21 , 9948
(16:29:58.543)  ,    855742 ,  28 , 9949
(16:29:58.565)  ,    855828 ,  18 , 9950
(16:29:58.588)  ,    855914 ,  22 , 9951
(16:29:58.609)  ,    856000 ,  21 , 9952
(16:29:58.634)  ,    856086 ,  24 , 9953
(16:29:58.657)  ,    856172 ,  22 , 9954
(16:29:58.682)  ,    856258 ,  22 , 9955
(16:29:58.708)  ,    856344 ,  21 , 9956
(16:29:58.732)  ,    856430 ,  23 , 9957
(16:29:58.756)  ,    856516 ,  19 , 9958
(16:29:58.780)  ,    856602 ,  20 , 9959
(16:29:58.804)  ,    856688 ,  22 , 9960
(16:29:58.826)  ,    856774 ,  22 , 9961
(16:29:58.853)  ,    856860 ,  40 , 9962
(16:29:58.876)  ,    856946 ,  25 , 9963
(16:29:58.901)  ,    857032 ,  32 , 9964
(16:29:58.924)  ,    857118 ,  22 , 9965
(16:29:58.947)  ,    857204 ,  23 , 9966
(16:29:58.970)  ,    857290 ,  20 , 9967
(16:29:58.995)  ,    857376 ,  26 , 9968
(16:29:59.018)  ,    857462 ,  22 , 9969
(16:29:59.044)  ,    857548 ,  21 , 9970
(16:29:59.068)  ,    857634 ,  31 , 9971
(16:29:59.091)  ,    857720 ,  21 , 9972
(16:29:59.115)  ,    857806 ,  25 , 9973
(16:29:59.138)  ,    857892 ,  23 , 9974
(16:29:59.159)  ,    857978 ,  22 , 9975
(16:29:59.183)  ,    858064 ,  27 , 9976
(16:29:59.205)  ,    858150 ,  24 , 9977
(16:29:59.228)  ,    858236 ,  24 , 9978
(16:29:59.251)  ,    858322 ,  25 , 9979
(16:29:59.276)  ,    858408 ,  23 , 9980
(16:29:59.300)  ,    858494 ,  24 , 9981
(16:29:59.322)  ,    858580 ,  18 , 9982
(16:29:59.345)  ,    858666 ,  24 , 9983
(16:29:59.370)  ,    858752 ,  28 , 9984
(16:29:59.395)  ,    858838 ,  19 , 9985
(16:29:59.421)  ,    858924 ,   8 , 9986
(16:29:59.444)  ,    859010 ,  25 , 9987
(16:29:59.471)  ,    859096 ,  36 , 9988
(16:29:59.499)  ,    859182 ,  32 , 9989
(16:29:59.524)  ,    859268 ,  37 , 9990
(16:29:59.549)  ,    859354 ,  35 , 9991
(16:29:59.574)  ,    859440 ,  21 , 9992
(16:29:59.595)  ,    859526 ,  18 , 9993
(16:29:59.619)  ,    859612 ,  20 , 9994
(16:29:59.641)  ,    859698 ,  23 , 9995
(16:29:59.665)  ,    859784 ,  20 , 9996
(16:29:59.686)  ,    859870 ,  23 , 9997
(16:29:59.709)  ,    859956 ,  19 , 9998
(16:29:59.732)  ,    860042 ,  22 , 9999
(16:29:59.756)  ,    860130 ,  27 , 10000
(16:29:59.780)  ,    860218 ,  19 , 10001
(16:29:59.805)  ,    860306 ,  28 , 10002
(16:29:59.831)  ,    860394 ,  24 , 10003
(16:29:59.854)  ,    860482 ,  28 , 10004
(16:29:59.877)  ,    860570 ,  23 , 10005
(16:29:59.902)  ,    860658 ,  25 , 10006
(16:29:59.924)  ,    860746 ,  25 , 10007
(16:29:59.947)  ,    860834 ,  29 , 10008
(16:29:59.970)  ,    860922 ,  21 , 10009
(16:29:59.993)  ,    861010 ,  30 , 10010
(16:30:00.017)  ,    861098 ,  37 , 10011
(16:30:00.039)  ,    861186 ,  22 , 10012
(16:30:00.061)  ,    861274 ,  24 , 10013
(16:30:00.086)  ,    861362 ,  17 , 10014
(16:30:00.108)  ,    861450 ,  23 , 10015
(16:30:00.131)  ,    861538 ,  20 , 10016
(16:30:00.153)  ,    861626 ,  33 , 10017
(16:30:00.176)  ,    861714 ,  24 , 10018
(16:30:00.202)  ,    861802 ,  32 , 10019
(16:30:00.227)  ,    861890 ,  25 , 10020
(16:30:00.257)  ,    861978 ,   8 , 10021
(16:30:00.281)  ,    862066 ,  26 , 10022
(16:30:00.305)  ,    862154 ,  19 , 10023
(16:30:00.331)  ,    862242 ,  21 , 10024
(16:30:00.355)  ,    862330 ,  28 , 10025
(16:30:00.378)  ,    862418 ,  24 , 10026
(16:30:00.402)  ,    862506 ,  21 , 10027
(16:30:00.425)  ,    862594 ,  24 , 10028
(16:30:00.448)  ,    862682 ,  20 , 10029
(16:30:00.473)  ,    862770 ,  36 , 10030
(16:30:00.496)  ,    862858 ,  25 , 10031
(16:30:00.519)  ,    862946 ,  26 , 10032
(16:30:00.542)  ,    863034 ,  24 , 10033
(16:30:00.567)  ,    863122 ,  26 , 10034
(16:30:00.591)  ,    863210 ,  23 , 10035
(16:30:00.616)  ,    863298 ,  24 , 10036
(16:30:00.637)  ,    863386 ,  31 , 10037
(16:30:00.663)  ,    863474 ,  38 , 10038
(16:30:00.687)  ,    863562 ,  24 , 10039
(16:30:00.713)  ,    863650 ,  25 , 10040
(16:30:00.736)  ,    863738 ,  26 , 10041
(16:30:00.760)  ,    863826 ,  21 , 10042
(16:30:00.783)  ,    863914 ,  31 , 10043
(16:30:00.809)  ,    864002 ,  27 , 10044
(16:30:00.832)  ,    864090 ,  26 , 10045
(16:30:00.854)  ,    864178 ,  29 , 10046
(16:30:00.876)  ,    864266 ,  24 , 10047
(16:30:00.899)  ,    864354 ,  21 , 10048
(16:30:00.923)  ,    864442 ,  26 , 10049
(16:30:00.947)  ,    864530 ,  27 , 10050
(16:30:00.971)  ,    864618 ,  31 , 10051
(16:30:00.994)  ,    864706 ,  23 , 10052
(16:30:01.020)  ,    864794 ,  25 , 10053
(16:30:01.043)  ,    864882 ,  25 , 10054
(16:30:01.067)  ,    864970 ,  26 , 10055
(16:30:01.090)  ,    865058 ,  22 , 10056
(16:30:01.114)  ,    865146 ,  22 , 10057
(16:30:01.138)  ,    865234 ,  34 , 10058
(16:30:01.165)  ,    865322 ,  24 , 10059
(16:30:01.188)  ,    865410 ,  28 , 10060
(16:30:01.211)  ,    865498 ,  27 , 10061
(16:30:01.238)  ,    865586 ,  25 , 10062
(16:30:01.261)  ,    865674 ,  24 , 10063
(16:30:01.284)  ,    865762 ,  41 , 10064
(16:30:01.307)  ,    865850 ,  25 , 10065
(16:30:01.331)  ,    865938 ,  21 , 10066
(16:30:01.355)  ,    866026 ,  21 , 10067
(16:30:01.378)  ,    866114 ,  26 , 10068
(16:30:01.401)  ,    866202 ,  22 , 10069
(16:30:01.424)  ,    866290 ,  22 , 10070
(16:30:01.450)  ,    866378 ,  25 , 10071
(16:30:01.472)  ,    866466 ,  26 , 10072
(16:30:01.496)  ,    866554 ,  24 , 10073
(16:30:01.520)  ,    866642 ,  22 , 10074
(16:30:01.543)  ,    866730 ,  26 , 10075
(16:30:01.567)  ,    866818 ,  32 , 10076
(16:30:01.590)  ,    866906 ,  20 , 10077
(16:30:01.614)  ,    866994 ,  20 , 10078
(16:30:01.637)  ,    867082 ,  20 , 10079
(16:30:01.663)  ,    867170 ,  23 , 10080
(16:30:01.685)  ,    867258 ,  25 , 10081
(16:30:01.708)  ,    867346 ,  27 , 10082
(16:30:01.732)  ,    867434 ,  25 , 10083
(16:30:01.756)  ,    867522 ,  25 , 10084
(16:30:01.779)  ,    867610 ,  25 , 10085
(16:30:01.801)  ,    867698 ,  29 , 10086
(16:30:01.824)  ,    867786 ,  21 , 10087
(16:30:01.849)  ,    867874 ,  26 , 10088
(16:30:01.872)  ,    867962 ,  28 , 10089
(16:30:01.896)  ,    868050 ,  23 , 10090
(16:30:01.919)  ,    868138 ,  29 , 10091
(16:30:01.942)  ,    868226 ,  29 , 10092
(16:30:01.966)  ,    868314 ,  14 , 10093
(16:30:01.991)  ,    868402 ,  27 , 10094
(16:30:02.015)  ,    868490 ,  27 , 10095
(16:30:02.040)  ,    868578 ,  23 , 10096
(16:30:02.062)  ,    868666 ,  21 , 10097
(16:30:02.085)  ,    868754 ,  23 , 10098
(16:30:02.108)  ,    868842 ,  21 , 10099
(16:30:02.131)  ,    868930 ,  25 , 10100
(16:30:02.154)  ,    869018 ,  25 , 10101
(16:30:02.176)  ,    869106 ,  24 , 10102
(16:30:02.201)  ,    869194 ,  26 , 10103
(16:30:02.224)  ,    869282 ,  25 , 10104
(16:30:02.248)  ,    869370 ,  27 , 10105
(16:30:02.271)  ,    869458 ,  26 , 10106
(16:30:02.292)  ,    869546 ,  23 , 10107
(16:30:02.315)  ,    869634 ,  28 , 10108
(16:30:02.339)  ,    869722 ,  27 , 10109
(16:30:02.364)  ,    869810 ,  22 , 10110
(16:30:02.407)  ,    869898 ,  23 , 10111
(16:30:02.430)  ,    869986 ,  28 , 10112
(16:30:02.453)  ,    870074 ,  23 , 10113
(16:30:02.476)  ,    870162 ,  24 , 10114
(16:30:02.502)  ,    870250 ,  41 , 10115
(16:30:02.525)  ,    870338 ,  24 , 10116
(16:30:02.548)  ,    870426 ,  23 , 10117
(16:30:02.572)  ,    870514 ,  20 , 10118
(16:30:02.600)  ,    870602 ,  35 , 10119
(16:30:02.623)  ,    870690 ,  24 , 10120
(16:30:02.645)  ,    870778 ,  23 , 10121
(16:30:02.669)  ,    870866 ,  33 , 10122
(16:30:02.692)  ,    870954 ,  24 , 10123
(16:30:02.716)  ,    871042 ,  29 , 10124
(16:30:02.742)  ,    871130 ,  22 , 10125
(16:30:02.769)  ,    871218 ,  26 , 10126
(16:30:02.792)  ,    871306 ,  20 , 10127
(16:30:02.816)  ,    871394 ,  21 , 10128
(16:30:02.839)  ,    871482 ,  19 , 10129
(16:30:02.862)  ,    871570 ,  25 , 10130
(16:30:02.885)  ,    871658 ,  24 , 10131
(16:30:02.908)  ,    871746 ,  22 , 10132
(16:30:02.933)  ,    871834 ,  33 , 10133
(16:30:02.957)  ,    871922 ,  24 , 10134
(16:30:02.980)  ,    872010 ,  27 , 10135
(16:30:03.004)  ,    872098 ,  35 , 10136
(16:30:03.026)  ,    872186 ,  26 , 10137
(16:30:03.049)  ,    872274 ,  28 , 10138
(16:30:03.074)  ,    872362 ,  25 , 10139
(16:30:03.100)  ,    872450 ,  19 , 10140
(16:30:03.124)  ,    872538 ,  21 , 10141
(16:30:03.149)  ,    872626 ,  23 , 10142
(16:30:03.173)  ,    872714 ,  24 , 10143
(16:30:03.196)  ,    872802 ,  22 , 10144
(16:30:03.219)  ,    872890 ,  23 , 10145
(16:30:03.245)  ,    872978 ,  20 , 10146
(16:30:03.268)  ,    873066 ,  26 , 10147
(16:30:03.290)  ,    873154 ,  26 , 10148
(16:30:03.313)  ,    873242 ,  24 , 10149
(16:30:03.336)  ,    873330 ,  25 , 10150
(16:30:03.359)  ,    873418 ,  24 , 10151
(16:30:03.382)  ,    873506 ,  22 , 10152
(16:30:03.408)  ,    873594 ,  31 , 10153
(16:30:03.434)  ,    873682 ,  27 , 10154
(16:30:03.456)  ,    873770 ,  25 , 10155
(16:30:03.479)  ,    873858 ,  21 , 10156
(16:30:03.503)  ,    873946 ,  18 , 10157
(16:30:03.525)  ,    874034 ,  29 , 10158
(16:30:03.549)  ,    874122 ,  18 , 10159
(16:30:03.573)  ,    874210 ,  19 , 10160
(16:30:03.599)  ,    874298 ,  27 , 10161
(16:30:03.623)  ,    874386 ,  28 , 10162
(16:30:03.646)  ,    874474 ,  28 , 10163
(16:30:03.672)  ,    874562 ,  25 , 10164
(16:30:03.695)  ,    874650 ,  22 , 10165
(16:30:03.718)  ,    874738 ,  29 , 10166
(16:30:03.741)  ,    874826 ,  17 , 10167
(16:30:03.766)  ,    874914 ,  26 , 10168
(16:30:03.791)  ,    875002 ,  20 , 10169
(16:30:03.816)  ,    875090 ,  25 , 10170
(16:30:03.840)  ,    875178 ,  22 , 10171
(16:30:03.864)  ,    875266 ,  28 , 10172
(16:30:03.887)  ,    875354 ,  26 , 10173
(16:30:03.910)  ,    875442 ,  25 , 10174
(16:30:03.933)  ,    875530 ,  24 , 10175
(16:30:03.957)  ,    875618 ,  18 , 10176
(16:30:03.979)  ,    875706 ,  21 , 10177
(16:30:04.002)  ,    875794 ,  24 , 10178
(16:30:04.025)  ,    875882 ,  26 , 10179
(16:30:04.051)  ,    875970 ,  24 , 10180
(16:30:04.074)  ,    876058 ,  23 , 10181
(16:30:04.099)  ,    876146 ,  29 , 10182
(16:30:04.123)  ,    876234 ,  22 , 10183
(16:30:04.148)  ,    876322 ,  25 , 10184
(16:30:04.171)  ,    876410 ,  25 , 10185
(16:30:04.193)  ,    876498 ,  20 , 10186
(16:30:04.216)  ,    876586 ,  21 , 10187
(16:30:04.239)  ,    876674 ,  24 , 10188
(16:30:04.264)  ,    876762 ,  22 , 10189
(16:30:04.286)  ,    876850 ,  19 , 10190
(16:30:04.308)  ,    876938 ,  25 , 10191
(16:30:04.331)  ,    877026 ,  20 , 10192
(16:30:04.357)  ,    877114 ,  25 , 10193
(16:30:04.381)  ,    877202 ,  33 , 10194
(16:30:04.404)  ,    877290 ,  26 , 10195
(16:30:04.429)  ,    877378 ,  23 , 10196
(16:30:04.454)  ,    877466 ,  26 , 10197
(16:30:04.475)  ,    877554 ,  19 , 10198
(16:30:04.499)  ,    877642 ,  19 , 10199
(16:30:04.522)  ,    877730 ,  25 , 10200
(16:30:04.545)  ,    877818 ,  25 , 10201
(16:30:04.568)  ,    877906 ,  30 , 10202
(16:30:04.591)  ,    877994 ,  25 , 10203
(16:30:04.618)  ,    878082 ,  28 , 10204
(16:30:04.644)  ,    878170 ,  28 , 10205
(16:30:04.668)  ,    878258 ,  23 , 10206
(16:30:04.693)  ,    878346 ,  17 , 10207
(16:30:04.717)  ,    878434 ,  29 , 10208
(16:30:04.741)  ,    878522 ,  25 , 10209
(16:30:04.765)  ,    878610 ,  24 , 10210
(16:30:04.789)  ,    878698 ,  24 , 10211
(16:30:04.816)  ,    878786 ,  30 , 10212
(16:30:04.841)  ,    878874 ,  24 , 10213
(16:30:04.865)  ,    878962 ,  29 , 10214
(16:30:04.888)  ,    879050 ,  27 , 10215
(16:30:04.911)  ,    879138 ,  28 , 10216
(16:30:04.937)  ,    879226 ,  25 , 10217
(16:30:04.961)  ,    879314 ,  25 , 10218
(16:30:04.985)  ,    879402 ,  32 , 10219
(16:30:05.008)  ,    879490 ,  28 , 10220
(16:30:05.032)  ,    879578 ,  28 , 10221
(16:30:05.056)  ,    879666 ,  21 , 10222
(16:30:05.080)  ,    879754 ,  24 , 10223
(16:30:05.104)  ,    879842 ,  29 , 10224
(16:30:05.127)  ,    879930 ,  29 , 10225
(16:30:05.151)  ,    880018 ,  27 , 10226
(16:30:05.175)  ,    880106 ,  24 , 10227
(16:30:05.202)  ,    880194 ,  26 , 10228
(16:30:05.225)  ,    880282 ,  26 , 10229
(16:30:05.251)  ,    880370 ,  30 , 10230
(16:30:05.274)  ,    880458 ,  23 , 10231
(16:30:05.298)  ,    880546 ,  32 , 10232
(16:30:05.321)  ,    880634 ,  26 , 10233
(16:30:05.345)  ,    880722 ,  28 , 10234
(16:30:05.369)  ,    880810 ,  30 , 10235
(16:30:05.392)  ,    880898 ,  27 , 10236
(16:30:05.417)  ,    880986 ,  29 , 10237
(16:30:05.442)  ,    881074 ,  27 , 10238
(16:30:05.468)  ,    881162 ,  21 , 10239
(16:30:05.491)  ,    881250 ,  27 , 10240
(16:30:05.515)  ,    881338 ,  23 , 10241
(16:30:05.539)  ,    881426 ,  24 , 10242
(16:30:05.562)  ,    881514 ,  23 , 10243
(16:30:05.586)  ,    881602 ,  29 , 10244
(16:30:05.610)  ,    881690 ,  30 , 10245
(16:30:05.635)  ,    881778 ,  19 , 10246
(16:30:05.658)  ,    881866 ,  29 , 10247
(16:30:05.682)  ,    881954 ,  29 , 10248
(16:30:05.708)  ,    882042 ,  19 , 10249
(16:30:05.732)  ,    882130 ,  22 , 10250
(16:30:05.757)  ,    882218 ,  24 , 10251
(16:30:05.782)  ,    882306 ,  22 , 10252
(16:30:05.807)  ,    882394 ,  22 , 10253
(16:30:05.832)  ,    882482 ,  25 , 10254
(16:30:05.855)  ,    882570 ,  24 , 10255
(16:30:05.879)  ,    882658 ,  23 , 10256
(16:30:05.904)  ,    882746 ,  29 , 10257
(16:30:05.927)  ,    882834 ,  22 , 10258
(16:30:05.953)  ,    882922 ,  27 , 10259
