Temp , Taille , ex , num
(15:50:35.904) , 50266 ,   2 ,  583
(15:50:35.910) , 50352 ,   3 ,  584
(15:50:35.915) , 50438 ,   2 ,  585
(15:50:35.920) , 50524 ,   2 ,  586
(15:50:35.926) , 50610 ,   3 ,  587
(15:50:35.932) , 50696 ,   2 ,  588
(15:50:35.936) , 50782 ,   2 ,  589
(15:50:35.941) , 50868 ,   2 ,  590
(15:50:35.949) , 50954 ,   2 ,  591
(15:50:35.956) , 51040 ,   2 ,  592
(15:50:35.969) , 51126 ,   2 ,  593
(15:50:35.976) , 51212 ,   2 ,  594
(15:50:35.984) , 51298 ,   2 ,  595
(15:50:35.990) , 51384 ,   2 ,  596
(15:50:35.996) , 51470 ,   3 ,  597
(15:50:36.006) , 51556 ,   2 ,  598
(15:50:36.019) , 51642 ,   2 ,  599
(15:50:36.027) , 51728 ,   2 ,  600
(15:50:36.034) , 51814 ,   3 ,  601
(15:50:36.038) , 51900 ,   2 ,  602
(15:50:36.045) , 51986 ,   2 ,  603
(15:50:36.051) , 52072 ,   2 ,  604
(15:50:36.056) , 52158 ,   2 ,  605
(15:50:36.061) , 52244 ,   2 ,  606
(15:50:36.066) , 52330 ,   3 ,  607
(15:50:36.071) , 52416 ,   2 ,  608
(15:50:36.076) , 52502 ,   2 ,  609
(15:50:36.081) , 52588 ,   2 ,  610
(15:50:36.087) , 52674 ,   2 ,  611
(15:50:36.092) , 52760 ,   3 ,  612
(15:50:36.097) , 52846 ,   3 ,  613
(15:50:36.101) , 52932 ,   3 ,  614
(15:50:36.108) , 53018 ,   2 ,  615
(15:50:36.114) , 53104 ,   2 ,  616
(15:50:36.122) , 53190 ,   2 ,  617
(15:50:36.127) , 53276 ,   2 ,  618
(15:50:36.134) , 53362 ,   2 ,  619
(15:50:36.138) , 53448 ,   2 ,  620
(15:50:36.142) , 53534 ,   2 ,  621
(15:50:36.149) , 53620 ,   3 ,  622
(15:50:36.156) , 53706 ,   2 ,  623
(15:50:36.162) , 53792 ,   2 ,  624
(15:50:36.168) , 53878 ,   2 ,  625
(15:50:36.174) , 53964 ,   2 ,  626
(15:50:36.183) , 54050 ,   2 ,  627
(15:50:36.188) , 54136 ,   2 ,  628
(15:50:36.192) , 54222 ,   2 ,  629
(15:50:36.196) , 54308 ,   2 ,  630
(15:50:36.201) , 54394 ,   2 ,  631
(15:50:36.205) , 54480 ,   2 ,  632
(15:50:36.210) , 54566 ,   2 ,  633
(15:50:36.217) , 54652 ,   2 ,  634
(15:50:36.225) , 54738 ,   2 ,  635
(15:50:36.232) , 54824 ,   2 ,  636
(15:50:36.239) , 54910 ,   3 ,  637
(15:50:36.245) , 54996 ,   2 ,  638
(15:50:36.254) , 55082 ,   3 ,  639
(15:50:36.266) , 55168 ,   2 ,  640
(15:50:36.331) , 55254 ,   2 ,  641
(15:50:36.342) , 55340 ,   2 ,  642
(15:50:36.349) , 55426 ,   2 ,  643
(15:50:36.354) , 55512 ,   2 ,  644
(15:50:36.359) , 55598 ,   2 ,  645
(15:50:36.366) , 55684 ,   2 ,  646
(15:50:36.372) , 55770 ,   2 ,  647
(15:50:36.378) , 55856 ,   2 ,  648
(15:50:36.385) , 55942 ,   2 ,  649
(15:50:36.390) , 56028 ,   2 ,  650
(15:50:36.399) , 56114 ,   2 ,  651
(15:50:36.405) , 56200 ,   2 ,  652
(15:50:36.411) , 56286 ,   3 ,  653
(15:50:36.433) , 56372 ,   3 ,  654
(15:50:36.444) , 56458 ,   2 ,  655
(15:50:36.455) , 56544 ,   2 ,  656
(15:50:36.466) , 56630 ,   2 ,  657
(15:50:36.478) , 56716 ,   3 ,  658
(15:50:36.484) , 56802 ,   2 ,  659
(15:50:36.491) , 56888 ,   2 ,  660
(15:50:36.496) , 56974 ,   2 ,  661
(15:50:36.505) , 57060 ,   2 ,  662
(15:50:36.511) , 57146 ,   2 ,  663
(15:50:36.518) , 57232 ,   2 ,  664
(15:50:36.523) , 57318 ,   2 ,  665
(15:50:36.529) , 57404 ,   2 ,  666
(15:50:36.535) , 57490 ,   2 ,  667
(15:50:36.542) , 57576 ,   2 ,  668
(15:50:36.549) , 57662 ,   3 ,  669
(15:50:36.555) , 57748 ,   2 ,  670
(15:50:36.561) , 57834 ,   2 ,  671
(15:50:36.568) , 57920 ,   2 ,  672
(15:50:36.573) , 58006 ,   2 ,  673
(15:50:36.581) , 58092 ,   2 ,  674
(15:50:36.588) , 58178 ,   2 ,  675
(15:50:36.593) , 58264 ,   2 ,  676
(15:50:36.600) , 58350 ,   2 ,  677
(15:50:36.605) , 58436 ,   2 ,  678
(15:50:36.611) , 58522 ,   2 ,  679
(15:50:36.617) , 58608 ,   2 ,  680
(15:50:36.624) , 58694 ,   2 ,  681
(15:50:36.634) , 58780 ,   2 ,  682
(15:50:36.640) , 58866 ,   2 ,  683
(15:50:36.646) , 58952 ,   2 ,  684
(15:50:36.654) , 59038 ,   2 ,  685
(15:50:36.659) , 59124 ,   3 ,  686
(15:50:36.665) , 59210 ,   2 ,  687
(15:50:36.671) , 59296 ,   3 ,  688
(15:50:36.675) , 59382 ,   3 ,  689
(15:50:36.681) , 59468 ,   2 ,  690
(15:50:36.685) , 59554 ,   4 ,  691
(15:50:36.691) , 59640 ,   2 ,  692
(15:50:36.696) , 59726 ,   3 ,  693
(15:50:36.702) , 59812 ,   3 ,  694
(15:50:36.709) , 59898 ,   2 ,  695
(15:50:36.715) , 59984 ,   2 ,  696
(15:50:36.720) , 60070 ,   2 ,  697
(15:50:36.725) , 60156 ,   2 ,  698
(15:50:36.730) , 60242 ,   2 ,  699
(15:50:36.735) , 60328 ,   3 ,  700
(15:50:36.741) , 60414 ,   3 ,  701
(15:50:36.749) , 60500 ,   2 ,  702
(15:50:36.753) , 60586 ,   2 ,  703
(15:50:36.760) , 60672 ,   2 ,  704
(15:50:36.766) , 60758 ,   3 ,  705
(15:50:36.771) , 60844 ,   3 ,  706
(15:50:36.777) , 60930 ,   2 ,  707
(15:50:36.787) , 61016 ,   2 ,  708
(15:50:36.798) , 61102 ,   2 ,  709
(15:50:36.803) , 61188 ,   2 ,  710
(15:50:36.807) , 61274 ,   3 ,  711
(15:50:36.812) , 61360 ,   2 ,  712
(15:50:36.818) , 61446 ,   2 ,  713
(15:50:36.822) , 61532 ,   3 ,  714
(15:50:36.827) , 61618 ,   2 ,  715
(15:50:36.833) , 61704 ,   2 ,  716
(15:50:36.838) , 61790 ,   2 ,  717
(15:50:36.843) , 61876 ,   2 ,  718
(15:50:36.849) , 61962 ,   3 ,  719
(15:50:36.854) , 62048 ,   3 ,  720
(15:50:36.859) , 62134 ,   2 ,  721
(15:50:36.864) , 62220 ,   3 ,  722
(15:50:36.869) , 62306 ,   3 ,  723
(15:50:36.874) , 62392 ,   2 ,  724
(15:50:36.879) , 62478 ,   2 ,  725
(15:50:36.884) , 62564 ,   3 ,  726
(15:50:36.889) , 62650 ,   3 ,  727
(15:50:36.894) , 62736 ,   3 ,  728
(15:50:36.899) , 62822 ,   3 ,  729
(15:50:36.904) , 62908 ,   3 ,  730
(15:50:36.908) , 62994 ,   2 ,  731
(15:50:36.915) , 63080 ,   3 ,  732
(15:50:36.919) , 63166 ,   3 ,  733
(15:50:36.925) , 63252 ,   3 ,  734
(15:50:36.930) , 63338 ,   3 ,  735
(15:50:36.936) , 63424 ,   2 ,  736
(15:50:36.941) , 63510 ,   3 ,  737
(15:50:36.948) , 63596 ,   2 ,  738
(15:50:36.953) , 63682 ,   3 ,  739
(15:50:36.958) , 63768 ,   2 ,  740
(15:50:36.964) , 63854 ,   3 ,  741
(15:50:36.971) , 63940 ,   2 ,  742
(15:50:36.977) , 64026 ,   3 ,  743
(15:50:36.985) , 64112 ,   3 ,  744
(15:50:36.990) , 64198 ,   2 ,  745
(15:50:36.996) , 64284 ,   2 ,  746
(15:50:37.000) , 64370 ,   2 ,  747
(15:50:37.005) , 64456 ,   3 ,  748
(15:50:37.009) , 64542 ,   3 ,  749
(15:50:37.017) , 64628 ,   3 ,  750
(15:50:37.023) , 64714 ,   2 ,  751
(15:50:37.027) , 64800 ,   3 ,  752
(15:50:37.033) , 64886 ,   2 ,  753
(15:50:37.038) , 64972 ,   2 ,  754
(15:50:37.043) , 65058 ,   2 ,  755
(15:50:37.047) , 65144 ,   3 ,  756
(15:50:37.052) , 65230 ,   2 ,  757
(15:50:37.056) , 65316 ,   2 ,  758
(15:50:37.098) , 65402 ,   3 ,  759
(15:50:37.103) , 65488 ,   2 ,  760
(15:50:37.107) , 65574 ,   2 ,  761
(15:50:37.117) , 65660 ,   2 ,  762
(15:50:37.127) , 65746 ,   3 ,  763
(15:50:37.134) , 65832 ,   2 ,  764
(15:50:37.141) , 65918 ,   3 ,  765
(15:50:37.146) , 66004 ,   3 ,  766
(15:50:37.152) , 66090 ,   3 ,  767
(15:50:37.170) , 66176 ,   2 ,  768
(15:50:37.177) , 66262 ,   2 ,  769
(15:50:37.205) , 66348 ,   2 ,  770
(15:50:37.213) , 66434 ,   2 ,  771
(15:50:37.221) , 66520 ,   2 ,  772
(15:50:37.227) , 66606 ,   2 ,  773
(15:50:37.234) , 66692 ,   2 ,  774
(15:50:37.241) , 66778 ,   2 ,  775
(15:50:37.249) , 66864 ,   2 ,  776
(15:50:37.256) , 66950 ,   2 ,  777
(15:50:37.263) , 67036 ,   2 ,  778
(15:50:37.274) , 67122 ,   2 ,  779
(15:50:37.282) , 67208 ,   2 ,  780
(15:50:37.288) , 67294 ,   2 ,  781
(15:50:37.295) , 67380 ,   2 ,  782
(15:50:37.301) , 67466 ,   3 ,  783
(15:50:37.305) , 67552 ,   3 ,  784
(15:50:37.312) , 67638 ,   3 ,  785
(15:50:37.317) , 67724 ,   2 ,  786
(15:50:37.322) , 67810 ,   3 ,  787
(15:50:37.327) , 67896 ,   2 ,  788
(15:50:37.332) , 67982 ,   3 ,  789
(15:50:37.336) , 68068 ,   3 ,  790
(15:50:37.340) , 68154 ,   2 ,  791
(15:50:37.345) , 68240 ,   2 ,  792
(15:50:37.350) , 68326 ,   2 ,  793
(15:50:37.355) , 68412 ,   2 ,  794
(15:50:37.361) , 68498 ,   2 ,  795
(15:50:37.368) , 68584 ,   2 ,  796
(15:50:37.376) , 68670 ,   2 ,  797
(15:50:37.383) , 68756 ,   2 ,  798
(15:50:37.391) , 68842 ,   2 ,  799
(15:50:37.400) , 68928 ,   2 ,  800
(15:50:37.405) , 69014 ,   2 ,  801
(15:50:37.419) , 69100 ,   2 ,  802
(15:50:37.425) , 69186 ,   2 ,  803
(15:50:37.432) , 69272 ,   2 ,  804
(15:50:37.438) , 69358 ,   2 ,  805
(15:50:37.444) , 69444 ,   2 ,  806
(15:50:37.451) , 69530 ,   3 ,  807
(15:50:37.458) , 69616 ,   2 ,  808
(15:50:37.466) , 69702 ,   2 ,  809
(15:50:37.473) , 69788 ,   2 ,  810
(15:50:37.479) , 69874 ,   2 ,  811
(15:50:37.486) , 69960 ,   2 ,  812
(15:50:37.491) , 70046 ,   2 ,  813
(15:50:37.504) , 70132 ,   2 ,  814
(15:50:37.517) , 70218 ,   2 ,  815
(15:50:37.524) , 70304 ,   2 ,  816
(15:50:37.592) , 70390 ,   2 ,  817
(15:50:37.599) , 70476 ,   2 ,  818
(15:50:37.606) , 70562 ,   2 ,  819
(15:50:37.626) , 70648 ,   2 ,  820
(15:50:37.640) , 70734 ,   2 ,  821
(15:50:37.658) , 70820 ,   2 ,  822
(15:50:37.666) , 70906 ,   2 ,  823
(15:50:37.673) , 70992 ,   2 ,  824
(15:50:37.679) , 71078 ,   3 ,  825
(15:50:37.686) , 71164 ,   2 ,  826
(15:50:37.692) , 71250 ,   2 ,  827
(15:50:37.703) , 71336 ,   2 ,  828
(15:50:37.718) , 71422 ,   2 ,  829
(15:50:37.729) , 71508 ,   3 ,  830
(15:50:37.735) , 71594 ,   3 ,  831
(15:50:37.741) , 71680 ,   2 ,  832
(15:50:37.749) , 71766 ,   2 ,  833
(15:50:37.756) , 71852 ,   2 ,  834
(15:50:37.763) , 71938 ,   3 ,  835
(15:50:37.774) , 72024 ,   4 ,  836
(15:50:37.782) , 72110 ,   4 ,  837
(15:50:37.789) , 72196 ,   2 ,  838
(15:50:37.796) , 72282 ,   3 ,  839
(15:50:37.802) , 72368 ,   4 ,  840
(15:50:37.809) , 72454 ,   3 ,  841
(15:50:37.819) , 72540 ,   2 ,  842
(15:50:37.827) , 72626 ,   2 ,  843
(15:50:37.834) , 72712 ,   2 ,  844
(15:50:37.840) , 72798 ,   2 ,  845
(15:50:37.844) , 72884 ,   3 ,  846
(15:50:37.851) , 72970 ,   3 ,  847
(15:50:37.857) , 73056 ,   2 ,  848
(15:50:37.863) , 73142 ,   3 ,  849
(15:50:37.869) , 73228 ,   3 ,  850
(15:50:37.874) , 73314 ,   3 ,  851
(15:50:37.880) , 73400 ,   3 ,  852
(15:50:37.885) , 73486 ,   3 ,  853
(15:50:37.891) , 73572 ,   2 ,  854
(15:50:37.897) , 73658 ,   2 ,  855
(15:50:37.903) , 73744 ,   2 ,  856
(15:50:37.909) , 73830 ,   2 ,  857
(15:50:37.915) , 73916 ,   2 ,  858
(15:50:37.920) , 74002 ,   3 ,  859
(15:50:37.925) , 74088 ,   3 ,  860
(15:50:37.931) , 74174 ,   2 ,  861
(15:50:37.937) , 74260 ,   3 ,  862
(15:50:37.942) , 74346 ,   3 ,  863
(15:50:37.948) , 74432 ,   2 ,  864
(15:50:37.953) , 74518 ,   3 ,  865
(15:50:37.958) , 74604 ,   3 ,  866
(15:50:37.963) , 74690 ,   2 ,  867
(15:50:37.968) , 74776 ,   2 ,  868
(15:50:37.973) , 74862 ,   3 ,  869
(15:50:37.978) , 74948 ,   2 ,  870
(15:50:37.983) , 75034 ,   3 ,  871
(15:50:37.988) , 75120 ,   2 ,  872
(15:50:37.994) , 75206 ,   3 ,  873
(15:50:37.999) , 75292 ,   3 ,  874
(15:50:38.004) , 75378 ,   2 ,  875
(15:50:38.009) , 75464 ,   3 ,  876
(15:50:38.015) , 75550 ,   3 ,  877
(15:50:38.020) , 75636 ,   4 ,  878
(15:50:38.025) , 75722 ,   2 ,  879
(15:50:38.031) , 75808 ,   3 ,  880
(15:50:38.037) , 75894 ,   2 ,  881
(15:50:38.043) , 75980 ,   3 ,  882
(15:50:38.050) , 76066 ,   3 ,  883
(15:50:38.056) , 76152 ,   3 ,  884
(15:50:38.061) , 76238 ,   2 ,  885
(15:50:38.068) , 76324 ,   3 ,  886
(15:50:38.073) , 76410 ,   2 ,  887
(15:50:38.078) , 76496 ,   2 ,  888
(15:50:38.084) , 76582 ,   3 ,  889
(15:50:38.090) , 76668 ,   3 ,  890
(15:50:38.095) , 76754 ,   3 ,  891
(15:50:38.101) , 76840 ,   3 ,  892
(15:50:38.106) , 76926 ,   3 ,  893
(15:50:38.112) , 77012 ,   2 ,  894
(15:50:38.117) , 77098 ,   3 ,  895
(15:50:38.121) , 77184 ,   2 ,  896
(15:50:38.126) , 77270 ,   3 ,  897
(15:50:38.132) , 77356 ,   2 ,  898
(15:50:38.137) , 77442 ,   3 ,  899
(15:50:38.145) , 77528 ,   2 ,  900
(15:50:38.151) , 77614 ,   3 ,  901
(15:50:38.155) , 77700 ,   3 ,  902
(15:50:38.160) , 77786 ,   3 ,  903
(15:50:38.167) , 77872 ,   3 ,  904
(15:50:38.173) , 77958 ,   2 ,  905
(15:50:38.179) , 78044 ,   3 ,  906
(15:50:38.186) , 78130 ,   3 ,  907
(15:50:38.192) , 78216 ,   3 ,  908
(15:50:38.199) , 78302 ,   2 ,  909
(15:50:38.206) , 78388 ,   2 ,  910
(15:50:38.211) , 78474 ,   2 ,  911
(15:50:38.218) , 78560 ,   3 ,  912
(15:50:38.223) , 78646 ,   3 ,  913
(15:50:38.228) , 78732 ,   2 ,  914
(15:50:38.234) , 78818 ,   2 ,  915
(15:50:38.241) , 78904 ,   3 ,  916
(15:50:38.246) , 78990 ,   2 ,  917
(15:50:38.251) , 79076 ,   2 ,  918
(15:50:38.259) , 79162 ,   3 ,  919
(15:50:38.266) , 79248 ,   3 ,  920
(15:50:38.272) , 79334 ,   3 ,  921
(15:50:38.277) , 79420 ,   2 ,  922
(15:50:38.282) , 79506 ,   3 ,  923
(15:50:38.289) , 79592 ,   2 ,  924
(15:50:38.295) , 79678 ,   2 ,  925
(15:50:38.300) , 79764 ,   3 ,  926
(15:50:38.305) , 79850 ,   3 ,  927
(15:50:38.313) , 79936 ,   3 ,  928
(15:50:38.321) , 80022 ,   3 ,  929
(15:50:38.326) , 80108 ,   3 ,  930
(15:50:38.332) , 80194 ,   2 ,  931
(15:50:38.338) , 80280 ,   2 ,  932
(15:50:38.345) , 80366 ,   2 ,  933
(15:50:38.352) , 80452 ,   2 ,  934
(15:50:38.358) , 80538 ,   2 ,  935
(15:50:38.367) , 80624 ,   2 ,  936
(15:50:38.372) , 80710 ,   3 ,  937
(15:50:38.378) , 80796 ,   2 ,  938
(15:50:38.385) , 80882 ,   3 ,  939
(15:50:38.393) , 80968 ,   2 ,  940
(15:50:38.399) , 81054 ,   2 ,  941
(15:50:38.404) , 81140 ,   4 ,  942
(15:50:38.409) , 81226 ,   3 ,  943
(15:50:38.417) , 81312 ,   2 ,  944
(15:50:38.423) , 81398 ,   2 ,  945
(15:50:38.429) , 81484 ,   3 ,  946
(15:50:38.437) , 81570 ,   2 ,  947
(15:50:38.443) , 81656 ,   2 ,  948
(15:50:38.451) , 81742 ,   2 ,  949
(15:50:38.456) , 81828 ,   3 ,  950
(15:50:38.463) , 81914 ,   2 ,  951
(15:50:38.468) , 82000 ,   3 ,  952
(15:50:38.473) , 82086 ,   3 ,  953
(15:50:38.479) , 82172 ,   3 ,  954
(15:50:38.485) , 82258 ,   4 ,  955
(15:50:38.490) , 82344 ,   4 ,  956
(15:50:38.496) , 82430 ,   3 ,  957
(15:50:38.501) , 82516 ,   3 ,  958
(15:50:38.506) , 82602 ,   3 ,  959
(15:50:38.511) , 82688 ,   3 ,  960
(15:50:38.517) , 82774 ,   3 ,  961
(15:50:38.524) , 82860 ,   3 ,  962
(15:50:38.530) , 82946 ,   3 ,  963
(15:50:38.535) , 83032 ,   3 ,  964
(15:50:38.541) , 83118 ,   3 ,  965
(15:50:38.546) , 83204 ,   3 ,  966
(15:50:38.551) , 83290 ,   3 ,  967
(15:50:38.556) , 83376 ,   3 ,  968
(15:50:38.561) , 83462 ,   2 ,  969
(15:50:38.566) , 83548 ,   3 ,  970
(15:50:38.571) , 83634 ,   3 ,  971
(15:50:38.576) , 83720 ,   3 ,  972
(15:50:38.583) , 83806 ,   3 ,  973
(15:50:38.587) , 83892 ,   3 ,  974
(15:50:38.592) , 83978 ,   3 ,  975
(15:50:38.599) , 84064 ,   3 ,  976
(15:50:38.603) , 84150 ,   2 ,  977
(15:50:38.609) , 84236 ,   3 ,  978
(15:50:38.615) , 84322 ,   3 ,  979
(15:50:38.620) , 84408 ,   3 ,  980
(15:50:38.628) , 84494 ,   3 ,  981
(15:50:38.636) , 84580 ,   2 ,  982
(15:50:38.643) , 84666 ,   3 ,  983
(15:50:38.652) , 84752 ,   3 ,  984
(15:50:38.659) , 84838 ,   3 ,  985
(15:50:38.668) , 84924 ,   2 ,  986
(15:50:38.675) , 85010 ,   3 ,  987
(15:50:38.683) , 85096 ,   2 ,  988
(15:50:38.692) , 85182 ,   3 ,  989
(15:50:38.701) , 85268 ,   2 ,  990
(15:50:38.706) , 85354 ,   2 ,  991
(15:50:38.712) , 85440 ,   2 ,  992
(15:50:38.718) , 85526 ,   3 ,  993
(15:50:38.723) , 85612 ,   2 ,  994
(15:50:38.738) , 85698 ,   2 ,  995
(15:50:38.745) , 85784 ,   2 ,  996
(15:50:38.753) , 85870 ,   4 ,  997
(15:50:38.760) , 85956 ,   3 ,  998
(15:50:38.767) , 86042 ,   3 ,  999
(15:50:38.785) , 86128 ,   2 , 1000
(15:50:38.798) , 86214 ,   2 , 1001
(15:50:38.805) , 86300 ,   3 , 1002
(15:50:38.811) , 86386 ,   3 , 1003
(15:50:38.816) , 86472 ,   3 , 1004
(15:50:38.822) , 86558 ,   3 , 1005
(15:50:38.828) , 86644 ,   3 , 1006
(15:50:38.833) , 86730 ,   3 , 1007
(15:50:38.839) , 86816 ,   2 , 1008
(15:50:38.843) , 86902 ,   3 , 1009
(15:50:38.849) , 86988 ,   3 , 1010
(15:50:38.855) , 87074 ,   3 , 1011
(15:50:38.860) , 87160 ,   3 , 1012
(15:50:38.866) , 87246 ,   3 , 1013
(15:50:38.871) , 87332 ,   3 , 1014
(15:50:38.876) , 87418 ,   3 , 1015
(15:50:38.882) , 87504 ,   2 , 1016
(15:50:38.888) , 87590 ,   3 , 1017
(15:50:38.892) , 87676 ,   3 , 1018
(15:50:38.899) , 87762 ,   2 , 1019
(15:50:38.904) , 87848 ,   3 , 1020
(15:50:38.910) , 87934 ,   2 , 1021
(15:50:38.918) , 88020 ,   3 , 1022
(15:50:38.922) , 88106 ,   3 , 1023
(15:50:38.928) , 88192 ,   3 , 1024
(15:50:38.934) , 88278 ,   3 , 1025
(15:50:38.939) , 88364 ,   3 , 1026
(15:50:38.944) , 88450 ,   2 , 1027
(15:50:38.950) , 88536 ,   2 , 1028
(15:50:38.955) , 88622 ,   3 , 1029
(15:50:38.961) , 88708 ,   3 , 1030
(15:50:38.968) , 88794 ,   2 , 1031
(15:50:38.974) , 88880 ,   3 , 1032
(15:50:38.981) , 88966 ,   2 , 1033
(15:50:38.987) , 89052 ,   2 , 1034
(15:50:38.992) , 89138 ,   3 , 1035
(15:50:38.998) , 89224 ,   3 , 1036
(15:50:39.004) , 89310 ,   3 , 1037
(15:50:39.009) , 89396 ,   3 , 1038
(15:50:39.015) , 89482 ,   2 , 1039
(15:50:39.020) , 89568 ,   3 , 1040
(15:50:39.025) , 89654 ,   3 , 1041
(15:50:39.032) , 89740 ,   3 , 1042
(15:50:39.037) , 89826 ,   3 , 1043
(15:50:39.042) , 89912 ,   3 , 1044
(15:50:39.049) , 89998 ,   3 , 1045
(15:50:39.054) , 90084 ,   3 , 1046
(15:50:39.059) , 90170 ,   3 , 1047
(15:50:39.065) , 90256 ,   3 , 1048
(15:50:39.071) , 90342 ,   3 , 1049
(15:50:39.076) , 90428 ,   3 , 1050
(15:50:39.082) , 90514 ,   3 , 1051
(15:50:39.087) , 90600 ,   3 , 1052
(15:50:39.092) , 90686 ,   3 , 1053
(15:50:39.101) , 90772 ,   2 , 1054
(15:50:39.107) , 90858 ,   2 , 1055
(15:50:39.114) , 90944 ,   2 , 1056
(15:50:39.121) , 91030 ,   5 , 1057
(15:50:39.126) , 91116 ,   3 , 1058
(15:50:39.134) , 91202 ,   2 , 1059
(15:50:39.140) , 91288 ,   2 , 1060
(15:50:39.146) , 91374 ,   3 , 1061
(15:50:39.152) , 91460 ,   3 , 1062
(15:50:39.157) , 91546 ,   3 , 1063
(15:50:39.163) , 91632 ,   3 , 1064
(15:50:39.169) , 91718 ,   4 , 1065
(15:50:39.174) , 91804 ,   6 , 1066
(15:50:39.181) , 91890 ,   3 , 1067
(15:50:39.186) , 91976 ,   4 , 1068
(15:50:39.192) , 92062 ,   3 , 1069
(15:50:39.200) , 92148 ,   5 , 1070
(15:50:39.205) , 92234 ,   4 , 1071
(15:50:39.211) , 92320 ,   4 , 1072
(15:50:39.217) , 92406 ,   3 , 1073
(15:50:39.223) , 92492 ,   4 , 1074
(15:50:39.231) , 92578 ,   2 , 1075
(15:50:39.237) , 92664 ,   3 , 1076
(15:50:39.243) , 92750 ,   2 , 1077
(15:50:39.251) , 92836 ,   2 , 1078
(15:50:39.257) , 92922 ,   2 , 1079
(15:50:39.265) , 93008 ,   5 , 1080
(15:50:39.272) , 93094 ,   4 , 1081
(15:50:39.284) , 93180 ,   2 , 1082
(15:50:39.301) , 93266 ,   2 , 1083
(15:50:39.317) , 93352 ,   2 , 1084
(15:50:39.325) , 93438 ,   2 , 1085
(15:50:39.333) , 93524 ,   5 , 1086
(15:50:39.339) , 93610 ,   3 , 1087
(15:50:39.346) , 93696 ,   5 , 1088
(15:50:39.353) , 93782 ,   2 , 1089
(15:50:39.360) , 93868 ,   5 , 1090
(15:50:39.372) , 93954 ,   2 , 1091
(15:50:39.383) , 94040 ,   2 , 1092
(15:50:39.394) , 94126 ,   2 , 1093
(15:50:39.408) , 94212 ,   2 , 1094
(15:50:39.415) , 94298 ,   2 , 1095
(15:50:39.421) , 94384 ,   2 , 1096
(15:50:39.427) , 94470 ,   2 , 1097
(15:50:39.434) , 94556 ,   4 , 1098
(15:50:39.440) , 94642 ,   6 , 1099
(15:50:39.447) , 94728 ,   3 , 1100
(15:50:39.455) , 94814 ,   2 , 1101
(15:50:39.461) , 94900 ,   3 , 1102
(15:50:39.468) , 94986 ,   2 , 1103
(15:50:39.475) , 95072 ,   2 , 1104
(15:50:39.481) , 95158 ,   2 , 1105
(15:50:39.487) , 95244 ,   2 , 1106
(15:50:39.493) , 95330 ,   4 , 1107
(15:50:39.501) , 95416 ,   3 , 1108
(15:50:39.506) , 95502 ,   2 , 1109
(15:50:39.512) , 95588 ,   3 , 1110
(15:50:39.519) , 95674 ,   3 , 1111
(15:50:39.525) , 95760 ,   3 , 1112
(15:50:39.533) , 95846 ,   3 , 1113
(15:50:39.538) , 95932 ,   2 , 1114
(15:50:39.544) , 96018 ,   4 , 1115
(15:50:39.551) , 96104 ,   3 , 1116
(15:50:39.556) , 96190 ,   3 , 1117
(15:50:39.562) , 96276 ,   2 , 1118
(15:50:39.567) , 96362 ,   4 , 1119
(15:50:39.573) , 96448 ,   4 , 1120
(15:50:39.579) , 96534 ,   4 , 1121
(15:50:39.585) , 96620 ,   4 , 1122
(15:50:39.591) , 96706 ,   3 , 1123
(15:50:39.598) , 96792 ,   3 , 1124
(15:50:39.603) , 96878 ,   3 , 1125
(15:50:39.608) , 96964 ,   3 , 1126
(15:50:39.614) , 97050 ,   2 , 1127
(15:50:39.619) , 97136 ,   3 , 1128
(15:50:39.626) , 97222 ,   2 , 1129
(15:50:39.635) , 97308 ,   2 , 1130
(15:50:39.642) , 97394 ,   2 , 1131
(15:50:39.649) , 97480 ,   4 , 1132
(15:50:39.656) , 97566 ,   2 , 1133
(15:50:39.664) , 97652 ,   4 , 1134
(15:50:39.682) , 97738 ,   2 , 1135
(15:50:39.691) , 97824 ,   4 , 1136
(15:50:39.700) , 97910 ,   2 , 1137
(15:50:39.707) , 97996 ,   5 , 1138
(15:50:39.727) , 98082 ,   2 , 1139
(15:50:39.732) , 98168 ,   4 , 1140
(15:50:39.740) , 98254 ,   5 , 1141
(15:50:39.783) , 98340 ,   2 , 1142
(15:50:39.795) , 98426 ,   4 , 1143
(15:50:39.803) , 98512 ,   2 , 1144
(15:50:39.827) , 98598 ,   2 , 1145
(15:50:39.839) , 98684 ,   2 , 1146
(15:50:39.851) , 98770 ,   2 , 1147
(15:50:39.862) , 98856 ,   2 , 1148
(15:50:39.873) , 98942 ,   2 , 1149
(15:50:39.883) , 99028 ,   2 , 1150
(15:50:39.890) , 99114 ,   2 , 1151
(15:50:39.898) , 99200 ,   4 , 1152
(15:50:39.906) , 99286 ,   2 , 1153
(15:50:39.913) , 99372 ,   4 , 1154
(15:50:39.921) , 99458 ,   2 , 1155
(15:50:39.938) , 99544 ,   2 , 1156
(15:50:39.946) , 99630 ,   2 , 1157
(15:50:39.954) , 99716 ,   2 , 1158
(15:50:39.961) , 99802 ,   2 , 1159
(15:50:39.969) , 99888 ,   2 , 1160
(15:50:39.976) , 99974 ,   2 , 1161
(15:50:39.986) ,100060 ,   2 , 1162
(15:50:39.993) ,100146 ,   2 , 1163
(15:50:40.001) ,100232 ,   2 , 1164
